playerId,season,name,team,position,EV_icetime,PP_icetime,PK_icetime,Individual_Goals,Individual_primaryAssists,Individual_secondaryAssists,Production,Penalty_Differential,EV_xGoalsPercentage,EV_xGoals_Against,PP_Chances,EV_Chances,PK_xGoals_Against,PP_differential,PK_differential,EV_differential,Finishing,Physicality,EV_Shots_Against,EV_HighDangerAgainst,PK_HighDangerAgainst,High_Danger_Chances_For,gameScore,EV_Defensive_Impact,Offence,Offence_Ranking,Defence,Defence_Ranking,Penalty_Ranking,Physicality_Ranking,Production_Ranking,Finishing_Ranking,PWAA,PWAA_Ranking
8480950,2023,Ilya Lyubushkin,TOR,D,61758,0.0,11271.0,-3.264125928046636,-1.3223327597090935,-2.2919880345710926,-6.878446722326822,-9.002207399870121,-0.033138686131386874,-4.000280703397125,0.0,-3.1250451411133997,-4.445675629226289,0.0,-9.116123839567091,-11.683527769452205,-2.5832759382850736,81.81267001934796,-36.48080652447418,-11.046968760433808,1.7185743549631474,-0.5364976224302842,-39.20643448460032,-5.605708369516705,-2.1665463970587253,5.839416058394161,-1.6411912549166454,11.678832116788321,3.2846715328467155,93.43065693430657,4.37956204379562,6.569343065693431,-5.130078850534016,1.824817518248175
8480860,2023,Kevin Bahl,NJD,D,74540,0.0,8534.0,-2.865848622832133,-1.3015979333443852,-3.4537805463998787,-7.6212271025763965,-16.98468374430506,0.026861313868613124,3.9467117302283916,0.0,0.9123270698760897,3.0107905994897997,0.0,-4.944636753337376,-0.41105864721925833,-1.313808939428196,41.010215079326585,73.9072943046358,4.968523407449463,6.693520853984161,-2.1812770832548773,-25.416434484600323,-13.74797923934997,-1.7799004962547758,9.124087591240876,1.5997685871190734,88.32116788321169,0.7299270072992701,83.57664233576642,2.9197080291970803,20.802919708029197,-2.747979065145723,8.75912408759124
8476473,2023,Connor Murphy,CHI,D,46543,0.0,6374.0,-1.4290749514372507,-1.9599526903390534,-0.6831237180492719,-4.072151359825576,-3.9063839612728155,-0.05313868613138689,-3.9595001691259264,0.0,-4.71695628101365,-2.0122295975531617,0.0,-7.7552278727176525,-19.007860244399332,-0.49422104524637533,46.06440452620011,-62.915398459610024,3.351378655123699,-7.476535982740211,-0.19416526535370005,-41.046434484600326,4.65790853585906,-1.2615154633679408,14.963503649635038,-1.4498896550613904,14.5985401459854,20.802919708029197,86.4963503649635,15.328467153284672,35.4014598540146,-3.271268361476016,6.569343065693431
8481743,2023,Marc Del Gaizo,NSH,D,7886,0.0,0.0,-0.3958376876945813,-0.6449020540265117,2.236436472539825,1.195696730818732,1.7712640312045904,-0.02313868613138692,0.33150803199062384,0.0,-0.9595667926879149,-0.0,0.0,0.0,2.168102918004143,-0.2963719282868414,8.657668888617504,-0.19867288856509208,1.0552285429453514,-0.0,-0.20298493212401186,-19.75686131386861,-0.5845930276564781,-0.14923997067798742,45.62043795620438,-0.027580509546823586,51.09489051094891,64.96350364963503,67.88321167883211,66.05839416058394,42.33576642335766,0.0345960583240098,56.56934306569343
8480803,2023,Evan Bouchard,EDM,D,89137,15728.0,0.0,7.053049483410015,7.2621142828001,17.485357542917384,31.8005213091275,4.103323479889067,0.1368613138686131,8.449372911600504,9.37174193825174,33.81029860514549,-0.0,25.205225052028283,0.0,37.90010015243918,4.746179523856558,-55.40361318983571,307.16978122393783,12.194554480410822,-0.0,-1.4313600577761303,148.21956725755996,28.98311073976471,5.019027278100555,98.54014598540147,2.8608689843009656,97.44525547445255,77.37226277372264,15.693430656934307,99.27007299270073,96.71532846715328,8.371224801211888,99.63503649635037
8477851,2023,Jordan Oesterle,CGY,D,17244,0.0,0.0,-0.865562400026041,0.5898185366937397,-1.6696537493689148,-1.945397612701216,1.6864921321445545,-0.033138686131386874,0.2882379537974025,0.0,-1.8054133620479844,-0.0,0.0,0.0,-6.632416089517695,-0.9476664381661543,-0.6151607512908673,-7.1686425678945715,-0.7184832621671781,-0.0,-0.44385901211595996,-19.706861313868615,-5.421821223549112,-0.03088978765274589,50.0,-0.06164960910363609,48.54014598540146,63.868613138686136,55.839416058394164,30.656934306569344,25.18248175182482,0.1084642819708068,58.3941605839416
8478396,2023,Noah Hanifin,VGK,D,88292,8384.0,10576.0,6.096011167171198,4.554055892208124,0.9554803500234799,11.605547409402801,4.7393400621974004,0.026861313868613124,3.8236850740362036,1.0306233729846537,4.61387633020526,-1.3473109858365622,-3.750215740322666,7.6577831845211985,15.882087602893977,3.594344104563911,-67.10119169925898,31.2613204822231,20.89749917749568,3.2230931042578495,3.288704588138505,66.29999408682825,32.75854329218289,2.96017291367521,94.8905109489051,0.7015592680909393,74.81751824817519,81.38686131386861,10.218978102189782,93.43065693430657,95.62043795620438,4.227732036288961,94.52554744525547
8477244,2023,Chad Ruhwedel,NYR,D,33414,0.0,5987.0,-0.7644275351730817,-1.8769527991367918,-1.4011840283571282,-4.042564362667002,4.776692370503198,-0.04313868613138688,1.680256494327674,0.0,-5.438255745735987,2.937368172698864,0.0,3.5620412183933823,-6.287726236090481,-0.04283093026552043,39.70148113579651,4.984978962907215,2.5326815285285256,4.551620500680007,-1.0443164976371435,-40.586434484600325,-34.10915184201288,-0.8970256704772795,21.897810218978105,0.831705858151315,77.73722627737226,81.75182481751825,82.84671532846716,16.423357664233578,51.45985401459854,0.5050478216758294,68.61313868613139
8470600,2023,Ryan Suter,DAL,D,84672,0.0,5879.0,-2.3357490827684537,-0.06612917579199684,-0.3612580464968872,-2.7631363050573374,-4.219366560511732,0.03686131386861313,6.189357691019118,0.0,0.8552980635973675,2.532217162846715,0.0,7.3715116624243695,8.804921414309783,-2.034947026799043,-35.405525383936,82.67714547038008,15.805735631279328,11.427617658843788,0.06963076101769247,5.373565515399676,24.950159670589752,-1.0119039777801095,19.34306569343066,2.0695104141072806,91.97080291970804,18.613138686131386,25.18248175182482,23.722627737226276,10.583941605839415,0.4520349349989201,67.15328467153284
8477018,2023,Ben Hutton,VGK,D,35914,0.0,0.0,0.19729714483094196,0.06302151048590644,0.522619766015124,0.7829384213319724,1.512449456845253,0.05686131386861315,3.812784613354205,0.0,2.7168397422528816,-0.0,0.0,0.0,11.765565330611313,-0.6701016272500151,-30.100491952091172,36.134271098157946,4.121247513484573,-0.0,2.8455768637710164,-5.476861313868614,-4.604632766327001,0.382143202554328,68.24817518248175,0.901309974157333,78.83211678832117,62.04379562043796,29.1970802919708,61.31386861313869,30.656934306569344,1.4630097360679704,81.38686131386861
