playerId,season,name,team,position,team_rank,ev_icetime,offensive_rank,defensive_rank,general_play_rank,physicality_rank,penalties_rank,Finishing,penalty_kill_rank,power_play_rank,overall
8474031,2023,Kevin Shattenkirk,BOS,D,7,40.0,69.0,52.0,64.0,54.0,40.0,87.0,0.0,0.0,63.0
8482511,2023,Mason Lohrei,BOS,D,7,30.0,52.0,19.0,26.0,32.0,36.0,80.0,0.0,0.0,22.0
8478882,2023,Vladislav Gavrikov,LAK,D,12,81.0,86.0,74.0,89.0,17.0,78.0,57.0,64.0,0.0,93.0
8474574,2023,Tyler Myers,VAN,D,6,67.0,77.0,60.0,63.0,54.0,5.0,38.0,71.0,0.0,69.0
8475790,2023,Erik Gudbranson,CBJ,D,29,72.0,43.0,16.0,12.0,49.0,63.0,93.0,67.0,0.0,21.0
8478468,2023,Jeremy Lauzon,NSH,D,11,69.0,59.0,48.0,51.0,100.0,19.0,65.0,30.0,0.0,58.0
8476467,2023,Jamie Oleksiak,SEA,D,25,78.0,50.0,66.0,48.0,53.0,33.0,10.0,60.0,0.0,60.0
8484304,2023,Uvis Balinskis,FLA,D,5,11.0,24.0,79.0,50.0,65.0,84.0,30.0,0.0,0.0,54.0
8475179,2023,Dmitry Kulikov,FLA,D,5,54.0,75.0,68.0,84.0,80.0,59.0,3.0,79.0,0.0,86.0
8479372,2023,Josh Mahura,FLA,D,5,14.0,33.0,80.0,33.0,72.0,30.0,4.0,0.0,0.0,42.0
8471709,2023,Marc-Edouard Vlasic,SJS,D,32,39.0,60.0,3.0,4.0,23.0,49.0,96.0,0.0,0.0,9.0
8475762,2023,Derek Forbort,BOS,D,7,21.0,17.0,76.0,47.0,68.0,60.0,13.0,0.0,0.0,46.0
8478859,2023,Niko Mikkola,FLA,D,5,85.0,42.0,76.0,72.0,83.0,35.0,22.0,88.0,0.0,79.0
8481708,2023,Zac Jones,NYR,D,1,18.0,66.0,36.0,47.0,33.0,26.0,28.0,0.0,0.0,39.0
8476429,2023,Scott Mayfield,NYI,D,15,31.0,3.0,54.0,6.0,73.0,36.0,15.0,0.0,0.0,12.0
8474578,2023,Erik Karlsson,PIT,D,19,99.0,93.0,39.0,94.0,7.0,73.0,47.0,0.0,61.0,85.0
8481542,2023,Moritz Seider,DET,D,18,84.0,49.0,18.0,25.0,81.0,53.0,74.0,6.0,70.0,28.0
8480336,2023,Sean Walker,COL,D,8,76.0,96.0,64.0,85.0,53.0,9.0,90.0,100.0,0.0,89.0
8482192,2023,Isaak Phillips,CHI,D,31,21.0,18.0,0.0,1.0,78.0,56.0,2.0,0.0,0.0,4.0
8470966,2023,Mark Giordano,TOR,D,10,29.0,84.0,51.0,90.0,57.0,8.0,77.0,0.0,0.0,79.0
8478055,2023,Gustav Forsling,FLA,D,5,82.0,98.0,94.0,97.0,51.0,57.0,76.0,83.0,0.0,99.0
8475188,2023,Brayden McNabb,VGK,D,14,81.0,72.0,62.0,68.0,70.0,46.0,55.0,42.0,0.0,77.0
8477810,2023,Joel Hanley,CGY,D,24,25.0,13.0,80.0,66.0,60.0,5.0,52.0,0.0,0.0,53.0
