playerId,season,name,team,position,icetime,gameScore,onIce_xGoalsPercentage,offIce_xGoalsPercentage,onIce_corsiPercentage,offIce_corsiPercentage,onIce_fenwickPercentage,offIce_fenwickPercentage,iceTimeRank,I_F_xOnGoal,I_F_xGoals,I_F_xRebounds,I_F_xFreeze,I_F_xPlayStopped,I_F_xPlayContinuedInZone,I_F_xPlayContinuedOutsideZone,I_F_flurryAdjustedxGoals,I_F_scoreVenueAdjustedxGoals,I_F_flurryScoreVenueAdjustedxGoals,I_F_primaryAssists,I_F_secondaryAssists,I_F_shotsOnGoal,I_F_missedShots,I_F_blockedShotAttempts,I_F_shotAttempts,I_F_points,I_F_goals,I_F_rebounds,I_F_reboundGoals,I_F_freeze,I_F_playStopped,I_F_playContinuedInZone,I_F_playContinuedOutsideZone,I_F_savedShotsOnGoal,I_F_savedUnblockedShotAttempts,penalties,I_F_penalityMinutes,I_F_hits,I_F_takeaways,I_F_giveaways,I_F_lowDangerShots,I_F_mediumDangerShots,I_F_highDangerShots,I_F_lowDangerxGoals,I_F_mediumDangerxGoals,I_F_highDangerxGoals,I_F_lowDangerGoals,I_F_mediumDangerGoals,I_F_highDangerGoals,I_F_scoreAdjustedShotsAttempts,I_F_unblockedShotAttempts,I_F_scoreAdjustedUnblockedShotAttempts,I_F_dZoneGiveaways,I_F_xGoalsFromxReboundsOfShots,I_F_xGoalsFromActualReboundsOfShots,I_F_reboundxGoals,I_F_xGoals_with_earned_rebounds,I_F_xGoals_with_earned_rebounds_scoreAdjusted,I_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,I_F_shifts,I_F_oZoneShiftStarts,I_F_dZoneShiftStarts,I_F_neutralZoneShiftStarts,I_F_flyShiftStarts,I_F_oZoneShiftEnds,I_F_dZoneShiftEnds,I_F_neutralZoneShiftEnds,I_F_flyShiftEnds,timeOnBench,penalityMinutes,penalityMinutesDrawn,penaltiesDrawn,shotsBlockedByPlayer,OnIce_F_xOnGoal,OnIce_F_xGoals,OnIce_F_flurryAdjustedxGoals,OnIce_F_scoreVenueAdjustedxGoals,OnIce_F_flurryScoreVenueAdjustedxGoals,OnIce_F_shotsOnGoal,OnIce_F_missedShots,OnIce_F_blockedShotAttempts,OnIce_F_shotAttempts,OnIce_F_goals,OnIce_F_rebounds,OnIce_F_reboundGoals,OnIce_F_lowDangerShots,OnIce_F_mediumDangerShots,OnIce_F_highDangerShots,OnIce_F_lowDangerxGoals,OnIce_F_mediumDangerxGoals,OnIce_F_highDangerxGoals,OnIce_F_lowDangerGoals,OnIce_F_mediumDangerGoals,OnIce_F_highDangerGoals,OnIce_F_scoreAdjustedShotsAttempts,OnIce_F_unblockedShotAttempts,OnIce_F_scoreAdjustedUnblockedShotAttempts,OnIce_F_xGoalsFromxReboundsOfShots,OnIce_F_xGoalsFromActualReboundsOfShots,OnIce_F_reboundxGoals,OnIce_F_xGoals_with_earned_rebounds,OnIce_F_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OnIce_A_xOnGoal,OnIce_A_xGoals,OnIce_A_flurryAdjustedxGoals,OnIce_A_scoreVenueAdjustedxGoals,OnIce_A_flurryScoreVenueAdjustedxGoals,OnIce_A_shotsOnGoal,OnIce_A_missedShots,OnIce_A_blockedShotAttempts,OnIce_A_shotAttempts,OnIce_A_goals,OnIce_A_rebounds,OnIce_A_reboundGoals,OnIce_A_lowDangerShots,OnIce_A_mediumDangerShots,OnIce_A_highDangerShots,OnIce_A_lowDangerxGoals,OnIce_A_mediumDangerxGoals,OnIce_A_highDangerxGoals,OnIce_A_lowDangerGoals,OnIce_A_mediumDangerGoals,OnIce_A_highDangerGoals,OnIce_A_scoreAdjustedShotsAttempts,OnIce_A_unblockedShotAttempts,OnIce_A_scoreAdjustedUnblockedShotAttempts,OnIce_A_xGoalsFromxReboundsOfShots,OnIce_A_xGoalsFromActualReboundsOfShots,OnIce_A_reboundxGoals,OnIce_A_xGoals_with_earned_rebounds,OnIce_A_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_A_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OffIce_F_xGoals,OffIce_A_xGoals,OffIce_F_shotAttempts,OffIce_A_shotAttempts,xGoalsForAfterShifts,xGoalsAgainstAfterShifts,corsiForAfterShifts,corsiAgainstAfterShifts,fenwickForAfterShifts,fenwickAgainstAfterShifts
8480950,2023,Ilya Lyubushkin,TOR,D,51.28205128205128,10.622710622710622,24.90842490842491,56.959706959706956,20.695970695970693,47.985347985347985,20.695970695970693,47.985347985347985,93.04029304029304,9.157509157509157,36.26373626373626,7.6923076923076925,7.326007326007327,13.91941391941392,7.6923076923076925,10.622710622710622,35.53113553113553,35.53113553113553,35.16483516483517,40.65934065934066,27.106227106227106,5.86080586080586,23.44322344322344,1.8315018315018317,2.564102564102564,11.355311355311356,7.6923076923076925,6.95970695970696,41.208791208791204,7.326007326007327,43.772893772893774,6.593406593406594,39.1941391941392,8.058608058608058,9.89010989010989,85.34798534798534,82.05128205128204,91.57509157509158,72.16117216117216,83.15018315018315,6.227106227106227,61.172161172161175,59.70695970695971,12.087912087912088,65.56776556776556,68.4981684981685,10.256410256410255,30.4029304029304,43.223443223443226,2.564102564102564,8.424908424908425,7.6923076923076925,82.41758241758241,8.791208791208792,6.593406593406594,71.42857142857143,19.78021978021978,20.146520146520146,21.611721611721613,81.31868131868131,65.93406593406593,59.34065934065934,91.57509157509158,59.70695970695971,42.49084249084249,62.637362637362635,44.68864468864469,83.51648351648352,68.4981684981685,82.05128205128204,53.84615384615385,45.42124542124542,86.81318681318682,27.106227106227106,35.8974358974359,34.43223443223443,31.868131868131865,30.76923076923077,47.985347985347985,4.395604395604396,3.6630036630036633,12.087912087912088,28.57142857142857,23.076923076923077,56.776556776556774,31.135531135531135,31.868131868131865,23.809523809523807,39.92673992673993,46.52014652014652,29.304029304029307,4.029304029304029,75.45787545787546,63.003663003663,10.622710622710622,24.90842490842491,20.51282051282051,27.106227106227106,39.1941391941392,43.223443223443226,30.4029304029304,25.64102564102564,26.00732600732601,81.31868131868131,80.95238095238095,81.31868131868131,82.78388278388277,82.05128205128204,79.48717948717949,61.172161172161175,43.223443223443226,67.3992673992674,77.65567765567766,75.45787545787546,81.31868131868131,70.6959706959707,74.35897435897436,85.34798534798534,62.637362637362635,75.82417582417582,80.21978021978022,60.07326007326007,72.52747252747253,87.54578754578755,71.42857142857143,78.3882783882784,80.95238095238095,82.41758241758241,70.6959706959707,69.96336996336996,81.31868131868131,85.34798534798534,85.34798534798534,72.16117216117216,69.23076923076923,65.2014652014652,60.8058608058608,89.37728937728939,79.48717948717949,93.04029304029304,30.76923076923077,93.4065934065934,25.274725274725274
8480860,2023,Kevin Bahl,NJD,D,69.96336996336996,18.315018315018314,69.23076923076923,71.24542124542124,47.43589743589743,82.96703296703298,54.395604395604394,59.89010989010989,92.67399267399267,15.384615384615385,14.652014652014653,15.384615384615385,16.117216117216117,15.384615384615385,15.75091575091575,16.117216117216117,14.285714285714285,13.553113553113553,13.186813186813188,41.39194139194139,18.315018315018314,12.82051282051282,28.93772893772894,39.92673992673993,19.413919413919416,12.087912087912088,16.483516483516482,32.234432234432234,41.208791208791204,30.4029304029304,43.772893772893774,20.87912087912088,23.809523809523807,16.483516483516482,17.582417582417584,92.67399267399267,91.57509157509158,79.85347985347985,41.39194139194139,17.216117216117215,19.78021978021978,21.611721611721613,23.076923076923077,23.076923076923077,23.809523809523807,23.076923076923077,22.71062271062271,30.4029304029304,43.223443223443226,18.315018315018314,15.018315018315018,15.384615384615385,19.047619047619047,15.384615384615385,39.1941391941392,33.33333333333333,13.553113553113553,13.553113553113553,12.82051282051282,85.71428571428571,31.868131868131865,76.92307692307693,94.5054945054945,69.23076923076923,66.66666666666666,46.52014652014652,94.13919413919413,74.35897435897436,57.87545787545788,91.57509157509158,64.83516483516483,42.124542124542124,26.373626373626376,42.857142857142854,65.93406593406593,64.83516483516483,66.30036630036629,66.30036630036629,30.76923076923077,57.87545787545788,10.256410256410255,26.00732600732601,87.54578754578755,64.83516483516483,78.3882783882784,30.76923076923077,46.88644688644688,86.44688644688645,24.175824175824175,47.985347985347985,87.54578754578755,23.44322344322344,93.4065934065934,96.7032967032967,26.373626373626376,40.29304029304029,39.56043956043956,48.35164835164835,83.51648351648352,83.15018315018315,46.88644688644688,47.985347985347985,49.08424908424908,31.5018315018315,27.472527472527474,29.304029304029307,26.00732600732601,28.93772893772894,48.35164835164835,15.75091575091575,24.175824175824175,24.54212454212454,86.44688644688645,49.45054945054945,36.63003663003663,31.5018315018315,52.38095238095239,42.49084249084249,17.94871794871795,52.01465201465202,32.967032967032964,67.03296703296702,76.19047619047619,91.20879120879121,24.54212454212454,31.868131868131865,32.234432234432234,24.175824175824175,25.64102564102564,25.274725274725274,31.868131868131865,31.868131868131865,34.065934065934066,75.82417582417582,67.03296703296702,71.06227106227107,52.01465201465202,97.43589743589743,34.43223443223443,94.87179487179486,29.67032967032967,94.87179487179486,51.28205128205128
8476473,2023,Connor Murphy,CHI,D,35.8974358974359,10.256410256410255,11.355311355311356,2.93040293040293,15.384615384615385,2.0146520146520146,14.102564102564102,3.1135531135531136,20.51282051282051,29.304029304029307,8.791208791208792,21.245421245421245,30.036630036630036,38.46153846153847,36.996336996337,36.26373626373626,9.523809523809524,8.791208791208792,8.424908424908425,22.71062271062271,40.65934065934066,42.124542124542124,24.175824175824175,24.175824175824175,27.106227106227106,19.78021978021978,23.44322344322344,35.8974358974359,41.208791208791204,43.58974358974359,43.772893772893774,26.00732600732601,46.52014652014652,47.25274725274725,36.26373626373626,84.98168498168498,87.54578754578755,87.54578754578755,36.26373626373626,67.3992673992674,42.857142857142854,6.043956043956044,23.076923076923077,23.809523809523807,6.043956043956044,23.076923076923077,31.5018315018315,30.4029304029304,43.223443223443226,23.44322344322344,32.234432234432234,28.205128205128204,73.992673992674,19.78021978021978,21.245421245421245,7.142857142857142,15.018315018315018,13.91941391941392,14.285714285714285,36.63003663003663,9.523809523809524,73.26007326007326,14.652014652014653,56.41025641025641,54.21245421245421,25.64102564102564,29.67032967032967,49.45054945054945,30.4029304029304,87.54578754578755,85.34798534798534,77.65567765567766,97.06959706959707,19.413919413919416,20.87912087912088,19.413919413919416,19.78021978021978,17.94871794871795,45.78754578754579,1.465201465201465,17.216117216117215,15.384615384615385,8.791208791208792,26.73992673992674,84.98168498168498,28.93772893772894,4.395604395604396,52.01465201465202,37.362637362637365,4.761904761904762,48.717948717948715,10.256410256410255,10.256410256410255,62.637362637362635,12.82051282051282,16.84981684981685,14.652014652014653,14.652014652014653,41.02564102564102,45.42124542124542,14.285714285714285,13.91941391941392,13.91941391941392,74.72527472527473,86.44688644688645,86.44688644688645,89.01098901098901,87.91208791208791,78.02197802197803,67.76556776556777,82.05128205128204,82.05128205128204,90.84249084249085,87.17948717948718,91.57509157509158,52.38095238095239,97.8021978021978,38.46153846153847,74.35897435897436,95.97069597069597,44.68864468864469,57.87545787545788,99.63369963369964,12.82051282051282,85.71428571428571,77.65567765567766,83.15018315018315,81.68498168498168,83.51648351648352,82.41758241758241,80.58608058608058,84.61538461538461,83.51648351648352,7.6923076923076925,54.21245421245421,12.087912087912088,51.64835164835166,55.67765567765568,32.6007326007326,75.0915750915751,20.87912087912088,87.17948717948718,24.54212454212454
8481743,2023,Marc Del Gaizo,NSH,D,2.197802197802198,51.28205128205128,32.234432234432234,97.61904761904762,36.08058608058608,59.70695970695971,20.695970695970693,81.68498168498168,1.465201465201465,30.036630036630036,26.373626373626376,21.611721611721613,46.15384615384615,39.1941391941392,35.16483516483517,15.75091575091575,29.304029304029307,28.93772893772894,31.135531135531135,4.029304029304029,100.0,26.373626373626376,43.223443223443226,96.33699633699634,72.89377289377289,93.77289377289377,7.6923076923076925,2.0146520146520146,41.208791208791204,42.124542124542124,43.772893772893774,34.065934065934066,54.57875457875458,30.76923076923077,31.868131868131865,22.71062271062271,21.611721611721613,90.10989010989012,96.33699633699634,71.06227106227107,24.54212454212454,84.24908424908425,23.076923076923077,10.256410256410255,80.21978021978022,23.076923076923077,10.256410256410255,30.4029304029304,43.223443223443226,71.06227106227107,27.106227106227106,28.93772893772894,86.81318681318682,22.344322344322347,2.0146520146520146,7.142857142857142,36.63003663003663,38.46153846153847,41.39194139194139,70.32967032967034,22.71062271062271,62.637362637362635,29.67032967032967,79.85347985347985,83.51648351648352,49.45054945054945,73.62637362637363,56.043956043956044,63.73626373626373,21.611721611721613,87.91208791208791,93.04029304029304,35.8974358974359,10.256410256410255,10.989010989010989,16.117216117216117,13.186813186813188,20.146520146520146,17.94871794871795,28.93772893772894,47.61904761904761,25.64102564102564,98.9010989010989,3.296703296703297,4.761904761904762,23.809523809523807,3.296703296703297,87.17948717948718,16.117216117216117,1.465201465201465,54.57875457875458,84.24908424908425,94.13919413919413,99.63369963369964,29.67032967032967,19.047619047619047,24.175824175824175,32.6007326007326,1.098901098901099,1.098901098901099,47.985347985347985,55.67765567765568,58.60805860805861,75.82417582417582,32.6007326007326,36.996336996337,28.57142857142857,31.868131868131865,91.94139194139194,12.82051282051282,15.018315018315018,52.38095238095239,69.59706959706959,94.87179487179486,2.0146520146520146,82.05128205128204,55.311355311355314,30.76923076923077,87.17948717948718,16.84981684981685,16.483516483516482,99.63369963369964,5.86080586080586,2.0146520146520146,41.75824175824176,79.48717948717949,67.03296703296702,68.86446886446886,34.43223443223443,34.065934065934066,41.75824175824176,39.1941391941392,40.29304029304029,90.47619047619048,58.24175824175825,69.96336996336996,60.43956043956044,99.63369963369964,12.82051282051282,21.978021978021978,64.83516483516483,21.978021978021978,84.61538461538461
8480803,2023,Evan Bouchard,EDM,D,92.67399267399267,100.0,99.81684981684981,91.57509157509158,98.53479853479854,73.07692307692307,98.71794871794873,72.34432234432234,43.772893772893774,90.84249084249085,95.97069597069597,92.3076923076923,86.08058608058609,87.54578754578755,91.20879120879121,93.77289377289377,95.97069597069597,95.23809523809523,95.97069597069597,74.72527472527473,97.43589743589743,93.77289377289377,77.2893772893773,85.34798534798534,90.47619047619048,95.6043956043956,84.24908424908425,86.81318681318682,41.208791208791204,86.81318681318682,43.772893772893774,82.41758241758241,90.84249084249085,92.3076923076923,90.47619047619048,34.065934065934066,32.234432234432234,24.54212454212454,97.8021978021978,97.06959706959707,90.84249084249085,86.44688644688645,47.985347985347985,94.87179487179486,92.3076923076923,52.01465201465202,81.68498168498168,84.24908424908425,43.223443223443226,90.47619047619048,91.20879120879121,91.20879120879121,88.64468864468864,91.94139194139194,92.67399267399267,43.223443223443226,96.7032967032967,96.7032967032967,96.7032967032967,0.7326007326007326,87.91208791208791,27.83882783882784,23.809523809523807,1.8315018315018317,13.91941391941392,14.285714285714285,95.6043956043956,1.098901098901099,13.186813186813188,32.234432234432234,46.52014652014652,53.11355311355312,23.076923076923077,99.26739926739927,99.26739926739927,99.63369963369964,99.63369963369964,99.63369963369964,99.26739926739927,90.84249084249085,79.12087912087912,97.06959706959707,99.26739926739927,84.98168498168498,91.94139194139194,91.57509157509158,99.63369963369964,98.16849816849816,98.9010989010989,99.26739926739927,98.16849816849816,39.1941391941392,99.63369963369964,98.53479853479854,97.06959706959707,98.53479853479854,98.53479853479854,99.63369963369964,94.87179487179486,94.5054945054945,99.63369963369964,99.63369963369964,99.63369963369964,2.197802197802198,10.622710622710622,11.72161172161172,12.087912087912088,12.454212454212454,5.4945054945054945,2.564102564102564,3.6630036630036633,1.098901098901099,39.92673992673993,16.117216117216117,34.798534798534796,1.8315018315018317,27.472527472527474,27.106227106227106,4.761904761904762,24.54212454212454,29.304029304029307,21.611721611721613,47.61904761904761,80.21978021978022,1.465201465201465,2.197802197802198,2.197802197802198,2.197802197802198,21.978021978021978,21.978021978021978,9.89010989010989,12.087912087912088,12.087912087912088,38.095238095238095,12.82051282051282,19.413919413919416,9.89010989010989,39.1941391941392,25.274725274725274,17.94871794871795,11.355311355311356,14.652014652014653,8.424908424908425
8477851,2023,Jordan Oesterle,CGY,D,9.157509157509157,19.047619047619047,24.90842490842491,37.362637362637365,47.43589743589743,47.985347985347985,54.395604395604394,59.89010989010989,12.087912087912088,24.54212454212454,63.369963369963365,40.29304029304029,34.065934065934066,37.72893772893773,26.00732600732601,20.51282051282051,61.53846153846154,63.003663003663,60.8058608058608,77.65567765567766,3.8461538461538463,45.78754578754579,11.355311355311356,71.42857142857143,47.985347985347985,7.326007326007327,7.6923076923076925,86.08058608058609,41.208791208791204,15.384615384615385,43.772893772893774,50.18315018315018,24.54212454212454,54.94505494505495,31.135531135531135,19.78021978021978,19.047619047619047,57.87545787545788,51.28205128205128,31.5018315018315,29.304029304029307,42.124542124542124,23.076923076923077,79.85347985347985,71.06227106227107,23.076923076923077,10.256410256410255,30.4029304029304,43.223443223443226,47.61904761904761,26.373626373626376,27.106227106227106,24.175824175824175,44.32234432234432,37.72893772893773,86.08058608058609,50.18315018315018,50.91575091575091,52.01465201465202,94.13919413919413,21.245421245421245,0.7326007326007326,14.285714285714285,99.26739926739927,95.6043956043956,65.2014652014652,77.2893772893773,77.65567765567766,85.71428571428571,19.047619047619047,48.35164835164835,55.67765567765568,94.13919413919413,47.25274725274725,10.622710622710622,11.355311355311356,9.523809523809524,10.256410256410255,60.43956043956044,13.553113553113553,67.03296703296702,52.01465201465202,23.076923076923077,12.087912087912088,4.761904761904762,58.60805860805861,38.095238095238095,4.395604395604396,48.35164835164835,39.92673992673993,3.6630036630036633,42.857142857142854,69.59706959706959,2.380952380952381,50.54945054945055,43.956043956043956,43.956043956043956,29.304029304029307,4.761904761904762,4.029304029304029,31.868131868131865,29.67032967032967,30.4029304029304,34.43223443223443,44.68864468864469,39.92673992673993,51.64835164835166,45.78754578754579,23.44322344322344,51.28205128205128,92.67399267399267,63.003663003663,96.33699633699634,66.66666666666666,96.33699633699634,39.1941391941392,16.483516483516482,61.904761904761905,63.73626373626373,13.553113553113553,66.66666666666666,98.53479853479854,38.095238095238095,86.81318681318682,62.27106227106227,30.036630036630036,34.065934065934066,36.996336996337,77.65567765567766,77.65567765567766,27.106227106227106,30.76923076923077,27.106227106227106,74.72527472527473,80.58608058608058,81.68498168498168,83.51648351648352,28.93772893772894,2.93040293040293,78.75457875457876,2.197802197802198,63.73626373626373,3.6630036630036633
8478396,2023,Noah Hanifin,VGK,D,91.20879120879121,85.71428571428571,69.23076923076923,37.362637362637365,65.2014652014652,59.70695970695971,72.34432234432234,72.34432234432234,32.967032967032964,87.54578754578755,83.15018315018315,89.37728937728939,91.20879120879121,90.10989010989012,87.54578754578755,86.08058608058609,82.41758241758241,83.15018315018315,82.05128205128204,83.51648351648352,68.86446886446886,79.85347985347985,94.5054945054945,75.0915750915751,85.34798534798534,84.98168498168498,78.3882783882784,57.509157509157504,83.88278388278388,75.82417582417582,89.74358974358975,93.77289377289377,74.35897435897436,77.65567765567766,88.27838827838828,17.94871794871795,17.216117216117215,20.51282051282051,93.04029304029304,89.74358974358975,89.01098901098901,67.76556776556777,65.56776556776556,87.17948717948718,64.1025641025641,69.23076923076923,64.83516483516483,84.98168498168498,88.27838827838828,85.71428571428571,88.27838827838828,89.01098901098901,87.54578754578755,89.74358974358975,59.70695970695971,74.72527472527473,81.31868131868131,80.58608058608058,80.95238095238095,71.42857142857143,58.60805860805861,83.51648351648352,85.34798534798534,52.38095238095239,34.43223443223443,5.4945054945054945,83.15018315018315,90.47619047619048,11.72161172161172,17.216117216117215,20.146520146520146,14.285714285714285,32.234432234432234,72.16117216117216,69.23076923076923,70.32967032967034,68.13186813186813,68.86446886446886,75.82417582417582,49.08424908424908,63.003663003663,69.96336996336996,84.24908424908425,68.86446886446886,92.3076923076923,73.26007326007326,47.985347985347985,63.73626373626373,69.23076923076923,53.11355311355312,68.13186813186813,56.776556776556774,78.75457875457876,86.81318681318682,68.13186813186813,71.7948717948718,71.06227106227107,65.2014652014652,72.89377289377289,73.62637362637363,63.003663003663,62.637362637362635,63.003663003663,30.76923076923077,31.868131868131865,31.135531135531135,30.76923076923077,30.4029304029304,42.49084249084249,23.809523809523807,60.07326007326007,42.124542124542124,41.39194139194139,12.82051282051282,45.42124542124542,34.798534798534796,61.904761904761905,9.523809523809524,41.75824175824176,62.637362637362635,14.652014652014653,61.904761904761905,33.33333333333333,45.78754578754579,40.29304029304029,32.234432234432234,30.036630036630036,32.234432234432234,14.652014652014653,16.84981684981685,46.15384615384615,43.956043956043956,41.39194139194139,10.989010989010989,13.186813186813188,19.78021978021978,15.018315018315018,69.96336996336996,90.47619047619048,67.03296703296702,90.84249084249085,66.30036630036629,93.77289377289377
8477244,2023,Chad Ruhwedel,NYR,D,24.90842490842491,13.186813186813188,17.765567765567766,80.21978021978022,26.923076923076923,82.96703296703298,20.695970695970693,72.34432234432234,86.08058608058609,43.956043956043956,17.216117216117215,24.175824175824175,58.60805860805861,42.49084249084249,43.58974358974359,46.15384615384615,17.582417582417584,16.84981684981685,17.216117216117215,12.087912087912088,21.978021978021978,38.46153846153847,56.776556776556774,83.88278388278388,66.30036630036629,7.6923076923076925,34.065934065934066,19.78021978021978,41.208791208791204,80.95238095238095,43.772893772893774,28.205128205128204,45.42124542124542,40.29304029304029,47.25274725274725,4.395604395604396,4.395604395604396,86.81318681318682,68.86446886446886,3.6630036630036633,53.84615384615385,6.043956043956044,23.076923076923077,41.39194139194139,6.043956043956044,23.076923076923077,46.88644688644688,30.4029304029304,43.223443223443226,65.56776556776556,45.42124542124542,43.956043956043956,6.227106227106227,23.44322344322344,8.424908424908425,33.6996336996337,17.94871794871795,17.582417582417584,17.582417582417584,82.41758241758241,3.296703296703297,88.64468864468864,19.413919413919416,89.74358974358975,94.13919413919413,51.64835164835166,26.00732600732601,68.4981684981685,98.53479853479854,4.395604395604396,35.16483516483517,38.095238095238095,23.44322344322344,7.326007326007327,5.128205128205128,4.761904761904762,5.4945054945054945,5.86080586080586,11.355311355311356,7.326007326007327,44.68864468864469,14.652014652014653,6.593406593406594,17.582417582417584,4.761904761904762,10.622710622710622,16.483516483516482,9.89010989010989,5.86080586080586,16.84981684981685,9.157509157509157,13.186813186813188,9.89010989010989,33.33333333333333,18.315018315018314,7.6923076923076925,9.89010989010989,10.622710622710622,12.82051282051282,21.245421245421245,5.4945054945054945,6.227106227106227,6.95970695970696,51.28205128205128,28.93772893772894,26.73992673992674,28.93772893772894,26.00732600732601,39.56043956043956,59.70695970695971,50.18315018315018,47.61904761904761,42.49084249084249,13.91941391941392,74.35897435897436,57.14285714285714,26.00732600732601,36.26373626373626,34.43223443223443,23.809523809523807,46.88644688644688,33.33333333333333,31.135531135531135,87.91208791208791,49.08424908424908,48.717948717948715,46.88644688644688,32.6007326007326,37.72893772893773,48.717948717948715,26.373626373626376,27.106227106227106,26.373626373626376,99.63369963369964,98.53479853479854,99.63369963369964,98.9010989010989,3.6630036630036633,68.13186813186813,19.047619047619047,80.58608058608058,26.373626373626376,91.57509157509158
8470600,2023,Ryan Suter,DAL,D,87.91208791208791,52.01465201465202,77.10622710622711,91.57509157509158,72.52747252747253,88.82783882783882,64.1025641025641,88.27838827838828,73.992673992674,70.6959706959707,50.18315018315018,61.904761904761905,79.12087912087912,73.992673992674,67.76556776556777,67.03296703296702,49.45054945054945,50.91575091575091,50.18315018315018,43.956043956043956,49.45054945054945,64.46886446886447,79.85347985347985,51.64835164835166,65.93406593406593,32.234432234432234,25.274725274725274,27.106227106227106,41.208791208791204,86.44688644688645,90.47619047619048,60.8058608058608,72.16117216117216,66.30036630036629,71.42857142857143,27.83882783882784,27.106227106227106,36.63003663003663,26.00732600732601,28.205128205128204,72.52747252747253,16.84981684981685,66.30036630036629,71.06227106227107,15.75091575091575,62.27106227106227,34.43223443223443,30.4029304029304,43.223443223443226,68.4981684981685,69.96336996336996,71.06227106227107,15.018315018315018,61.53846153846154,23.076923076923077,59.34065934065934,53.11355311355312,53.84615384615385,54.21245421245421,22.71062271062271,52.38095238095239,47.61904761904761,46.88644688644688,23.076923076923077,30.4029304029304,67.3992673992674,56.41025641025641,16.117216117216117,32.234432234432234,27.106227106227106,3.8461538461538463,3.8461538461538463,19.78021978021978,68.86446886446886,58.24175824175825,56.776556776556774,60.07326007326007,57.87545787545788,54.94505494505495,87.17948717948718,56.776556776556774,67.03296703296702,60.43956043956044,45.42124542124542,24.54212454212454,70.6959706959707,72.16117216117216,24.90842490842491,86.08058608058609,69.96336996336996,19.413919413919416,77.2893772893773,42.124542124542124,53.11355311355312,70.32967032967034,69.96336996336996,72.52747252747253,64.83516483516483,27.106227106227106,26.73992673992674,73.992673992674,75.82417582417582,75.0915750915751,41.39194139194139,17.94871794871795,19.78021978021978,16.84981684981685,19.047619047619047,39.1941391941392,49.08424908424908,15.384615384615385,25.274725274725274,36.26373626373626,11.72161172161172,50.18315018315018,53.47985347985348,32.967032967032964,16.483516483516482,32.6007326007326,31.5018315018315,19.047619047619047,21.978021978021978,60.43956043956044,50.18315018315018,21.611721611721613,41.39194139194139,37.72893772893773,23.44322344322344,9.157509157509157,9.523809523809524,32.967032967032964,32.234432234432234,35.16483516483517,49.08424908424908,18.681318681318682,48.717948717948715,22.71062271062271,61.172161172161175,33.33333333333333,34.43223443223443,63.369963369963365,39.92673992673993,60.8058608058608
8477018,2023,Ben Hutton,VGK,D,26.373626373626376,72.89377289377289,88.46153846153845,86.26373626373626,65.2014652014652,47.985347985347985,64.1025641025641,72.34432234432234,48.53479853479853,79.12087912087912,92.67399267399267,86.08058608058609,76.19047619047619,82.05128205128204,79.12087912087912,75.82417582417582,92.3076923076923,93.04029304029304,92.67399267399267,51.64835164835166,67.76556776556777,95.23809523809523,13.186813186813188,80.58608058608058,81.68498168498168,64.83516483516483,63.003663003663,94.5054945054945,41.208791208791204,81.68498168498168,43.772893772893774,57.509157509157504,74.72527472527473,96.33699633699634,79.48717948717949,49.81684981684982,61.172161172161175,12.087912087912088,69.23076923076923,36.26373626373626,67.76556776556777,97.43589743589743,97.43589743589743,55.67765567765568,88.64468864468864,96.7032967032967,43.956043956043956,93.04029304029304,43.223443223443226,83.15018315018315,79.12087912087912,81.31868131868131,47.25274725274725,86.81318681318682,82.41758241758241,98.16849816849816,76.19047619047619,77.2893772893773,77.2893772893773,26.373626373626376,96.7032967032967,8.791208791208792,43.223443223443226,20.87912087912088,81.31868131868131,73.26007326007326,9.157509157509157,11.355311355311356,65.56776556776556,61.172161172161175,72.16117216117216,67.3992673992674,77.65567765567766,50.18315018315018,73.26007326007326,71.06227106227107,72.89377289377289,70.32967032967034,78.3882783882784,2.197802197802198,65.56776556776556,54.94505494505495,87.91208791208791,56.41025641025641,88.64468864468864,24.54212454212454,91.20879120879121,75.45787545787546,38.095238095238095,82.78388278388277,76.92307692307693,72.89377289377289,74.35897435897436,82.78388278388277,58.24175824175825,49.81684981684982,51.64835164835166,61.172161172161175,79.48717948717949,78.3882783882784,64.1025641025641,64.46886446886447,64.1025641025641,17.216117216117215,8.791208791208792,9.157509157509157,8.424908424908425,8.424908424908425,12.82051282051282,54.94505494505495,48.35164835164835,24.175824175824175,14.652014652014653,33.6996336996337,39.56043956043956,33.6996336996337,6.593406593406594,31.868131868131865,28.93772893772894,5.4945054945054945,28.57142857142857,27.83882783882784,7.6923076923076925,69.23076923076923,22.344322344322347,17.94871794871795,17.582417582417584,15.75091575091575,27.106227106227106,26.373626373626376,7.326007326007327,9.89010989010989,9.523809523809524,80.95238095238095,57.509157509157504,73.992673992674,71.06227106227107,97.8021978021978,57.87545787545788,79.48717948717949,6.95970695970696,82.41758241758241,17.582417582417584
