playerId,season,name,team,position,team_rank,ev_icetime,offensive_rank,defensive_rank,general_play_rank,physicality_rank,penalties_rank,Finishing,penalty_kill_rank,power_play_rank,overall
8475958,2023,Michael Sgarbossa,WSH,C,17,11.0,39.0,84.0,46.0,39.0,95.0,83.0,0.0,0.0,31.0
8477511,2023,Anthony Mantha,VGK,R,14,59.0,82.0,88.0,84.0,34.0,37.0,99.0,0.0,23.0,78.0
8477953,2023,Kasperi Kapanen,STL,R,16,57.0,16.0,30.0,16.0,44.0,66.0,21.0,0.0,0.0,30.0
8481703,2023,Valtteri Puustinen,PIT,R,19,27.0,70.0,81.0,80.0,48.0,35.0,47.0,0.0,0.0,56.0
8478864,2023,Kirill Kaprizov,MIN,L,20,97.0,91.0,85.0,93.0,20.0,80.0,83.0,0.0,100.0,99.0
8479314,2023,Matthew Tkachuk,FLA,L,5,79.0,94.0,56.0,97.0,73.0,94.0,55.0,0.0,96.0,96.0
8476624,2023,Barclay Goodrow,NYR,C,1,50.0,2.0,13.0,3.0,86.0,4.0,24.0,62.0,0.0,15.0
8478432,2023,Christian Fischer,DET,R,18,50.0,30.0,51.0,30.0,80.0,55.0,15.0,0.0,0.0,40.0
8480995,2023,Pontus Holmberg,TOR,R,10,29.0,54.0,71.0,63.0,55.0,61.0,69.0,0.0,0.0,47.0
8477956,2023,David Pastrnak,BOS,R,7,97.0,97.0,36.0,78.0,29.0,85.0,96.0,0.0,84.0,96.0
8480021,2023,Jack Studnicka,SJS,C,32,9.0,4.0,2.0,0.0,78.0,11.0,19.0,0.0,0.0,0.0
8479520,2023,Brandon Duhaime,COL,R,8,38.0,31.0,27.0,23.0,95.0,62.0,12.0,49.0,0.0,29.0
8478020,2023,Michael Amadio,VGK,R,14,56.0,53.0,64.0,57.0,32.0,84.0,60.0,0.0,0.0,61.0
8479661,2023,Tanner Jeannot,TBL,L,13,33.0,29.0,78.0,48.0,98.0,11.0,52.0,0.0,0.0,33.0
8478495,2023,Denis Gurianov,PHI,R,21,7.0,6.0,96.0,41.0,45.0,87.0,10.0,0.0,0.0,21.0
8482109,2023,Alexis Lafrenire,NYR,L,1,98.0,94.0,37.0,83.0,36.0,83.0,57.0,0.0,0.0,97.0
8478042,2023,Viktor Arvidsson,LAK,R,12,9.0,94.0,36.0,89.0,17.0,45.0,66.0,0.0,0.0,49.0
8477946,2023,Dylan Larkin,DET,C,18,66.0,66.0,39.0,61.0,21.0,93.0,81.0,18.0,81.0,70.0
8477949,2023,Alex Tuch,BUF,R,22,81.0,87.0,24.0,58.0,33.0,40.0,85.0,90.0,23.0,76.0
8482241,2023,Radim Zohorna,PIT,L,19,13.0,73.0,50.0,66.0,76.0,7.0,44.0,0.0,0.0,39.0
8476872,2023,Scott Laughton,PHI,C,21,68.0,39.0,14.0,29.0,77.0,12.0,62.0,32.0,4.0,40.0
8480762,2023,Eric Robinson,BUF,L,22,25.0,53.0,13.0,31.0,84.0,30.0,1.0,0.0,0.0,25.0
8478434,2023,Keegan Kolesar,VGK,R,14,49.0,20.0,65.0,34.0,98.0,13.0,56.0,0.0,0.0,34.0
8481019,2023,David Gustafsson,WPG,C,4,16.0,11.0,86.0,24.0,58.0,74.0,69.0,0.0,0.0,20.0
8481601,2023,Simon Holmstrom,NYI,R,15,54.0,13.0,31.0,12.0,5.0,50.0,85.0,20.0,0.0,23.0
8479343,2023,Clayton Keller,ARI,R,27,93.0,61.0,42.0,56.0,3.0,91.0,90.0,0.0,70.0,80.0
8479968,2023,Vinni Lettieri,MIN,C,20,20.0,29.0,68.0,22.0,69.0,15.0,82.0,0.0,0.0,20.0
8481540,2023,Cole Caufield,MTL,R,28,97.0,75.0,38.0,53.0,22.0,83.0,50.0,0.0,55.0,84.0
8481422,2023,Jacob Lucchini,MIN,C,20,17.0,2.0,61.0,9.0,39.0,6.0,46.0,0.0,0.0,5.0
8479346,2023,Dillon Dube,CGY,C,24,20.0,15.0,14.0,18.0,51.0,79.0,19.0,0.0,0.0,10.0
8479547,2023,Matthew Phillips,WSH,R,17,12.0,25.0,28.0,22.0,8.0,78.0,4.0,0.0,0.0,12.0
8478400,2023,Colin White,MTL,C,28,10.0,3.0,74.0,24.0,56.0,45.0,6.0,0.0,0.0,10.0
8480015,2023,Owen Tippett,PHI,R,21,74.0,93.0,56.0,78.0,72.0,90.0,76.0,0.0,22.0,88.0
8476432,2023,Boone Jenner,CBJ,C,29,53.0,74.0,18.0,48.0,72.0,61.0,90.0,0.0,38.0,55.0
8484325,2023,Waltteri Merela,TBL,C,13,5.0,4.0,70.0,33.0,83.0,90.0,26.0,0.0,0.0,14.0
8473504,2023,Cal Clutterbuck,NYI,R,15,48.0,20.0,83.0,20.0,97.0,58.0,55.0,17.0,0.0,37.0
8483491,2023,Ivan Miroshnichenko,WSH,L,17,10.0,66.0,44.0,49.0,87.0,65.0,1.0,0.0,0.0,33.0
8475793,2023,Ryan Johansen,COL,C,8,38.0,19.0,60.0,34.0,52.0,53.0,84.0,0.0,52.0,30.0
8481711,2023,Matias Maccelli,ARI,L,27,87.0,65.0,38.0,59.0,6.0,79.0,56.0,0.0,19.0,76.0
8476994,2023,Vinnie Hinostroza,PIT,C,19,2.0,54.0,1.0,17.0,57.0,12.0,24.0,0.0,0.0,7.0
8471698,2023,T.J. Oshie,WSH,R,17,37.0,22.0,16.0,24.0,64.0,53.0,10.0,0.0,65.0,23.0
8482077,2023,Dylan Holloway,EDM,L,9,20.0,60.0,92.0,89.0,88.0,67.0,48.0,0.0,0.0,58.0
8479591,2023,Michael Eyssimont,TBL,C,13,59.0,48.0,76.0,55.0,76.0,54.0,39.0,0.0,0.0,62.0
8478109,2023,Victor Olofsson,BUF,L,22,25.0,31.0,29.0,27.0,24.0,78.0,82.0,0.0,0.0,21.0
8479066,2023,Ryan Lomberg,FLA,L,5,37.0,8.0,63.0,28.0,93.0,26.0,33.0,0.0,0.0,23.0
8477505,2023,Alex Wennberg,NYR,C,1,79.0,16.0,80.0,46.0,19.0,76.0,46.0,18.0,21.0,57.0
8470794,2023,Joe Pavelski,DAL,C,2,84.0,71.0,63.0,75.0,40.0,88.0,39.0,0.0,94.0,89.0
8475848,2023,Brendan Gallagher,MTL,R,28,61.0,90.0,19.0,53.0,44.0,30.0,30.0,0.0,13.0,62.0
8480748,2023,Kiefer Sherwood,NSH,L,11,44.0,78.0,65.0,68.0,96.0,51.0,72.0,0.0,0.0,67.0
8480789,2023,Oliver Wahlstrom,NYI,R,15,16.0,13.0,3.0,7.0,65.0,59.0,16.0,0.0,0.0,4.0
8475799,2023,Nino Niederreiter,WPG,R,4,67.0,86.0,88.0,86.0,67.0,49.0,13.0,0.0,1.0,86.0
8475754,2023,Brock Nelson,NYI,C,15,92.0,92.0,24.0,61.0,11.0,66.0,83.0,0.0,67.0,87.0
8481656,2023,Aliaksei Protas,WSH,C,17,63.0,55.0,53.0,51.0,16.0,74.0,15.0,0.0,0.0,60.0
8477962,2023,Brendan Lemieux,CAR,L,3,11.0,47.0,22.0,38.0,95.0,1.0,57.0,0.0,0.0,18.0
8476878,2023,Zemgus Girgensons,BUF,L,22,37.0,38.0,56.0,37.0,87.0,38.0,66.0,0.0,0.0,34.0
8478420,2023,Mikko Rantanen,COL,R,8,100.0,93.0,35.0,90.0,13.0,33.0,86.0,0.0,86.0,95.0
8477456,2023,J.T. Compher,DET,L,18,77.0,27.0,29.0,23.0,22.0,55.0,71.0,1.0,26.0,44.0
8482745,2023,Mason McTavish,ANA,C,30,53.0,67.0,28.0,36.0,49.0,9.0,73.0,0.0,27.0,45.0
